wrong_zipcode,Issue Repo,Latitude,Longitude,correct_zipcode
78728,COLLISION,30.398952,-97.641062,78754
78752,COLLISION,30.344539,-97.668564,78754
78726,TRFC HAZD/ DEBRIS,30.469275,-97.845133,78613
78712,Traffic Hazard,30.280882,-97.728674,78705
78756,Traffic Hazard,30.346214,-97.751137,78731
78752,COLLISION WITH INJURY,30.34344,-97.662045,78754
78703,Traffic Hazard,30.334628,-97.806499,78746
78729,Traffic Hazard,30.455044,-97.824949,78726
78701,Traffic Hazard,30.214665,-97.733583,78744
78728,COLLISION,30.500131,-97.580879,78634
78729,COLLISION,30.440883,-97.834862,78726
78701,Traffic Hazard,30.222506,-97.764155,78745
78752,Traffic Hazard,30.376056,-97.659497,78754
78729,Crash Urgent,30.436213,-97.763485,78727
78728,COLLISION,30.398952,-97.641062,78754
78748,zSTALLED VEHICLE,30.12093,-97.803189,78747
78712,Crash Service,30.255153,-97.719414,78702
78701,Crash Service,30.21453,-97.732607,78744
78757,Crash Service,30.376996,-97.731049,78758
78712,Crash Urgent,30.301798,-97.716219,78751
78701,Crash Urgent,30.223733,-97.763421,78704
78701,Crash Urgent,30.223409,-97.763598,78704
78748,COLLISION,30.134658,-97.853131,78652
78748,Crash Service,30.167179,-97.791477,78748
78751,Traffic Hazard,30.339942,-97.700881,78753
78751,Crash Service,30.321757,-97.709937,78752
78749,Crash Urgent,30.222304,-97.838651,78749
78729,Crash Urgent,30.473038,-97.798197,78717
78751,Traffic Hazard,30.355538,-97.702738,78758
78741,Crash Urgent,30.189208,-97.767899,78744
78712,Crash Service,30.261798,-97.738788,78701
78712,Traffic Hazard,30.270606,-97.754435,78703
78757,Traffic Hazard,30.391435,-97.752224,78759
78751,Traffic Hazard,30.314008,-97.715068,78751
78741,Crash Urgent,30.204945,-97.774792,78745
78728,COLLISION,30.413958,-97.633021,78660
78729,zSTALLED VEHICLE,30.462157,-97.816017,78750
78754,COLLISN/ LVNG SCN,30.350225,-97.505749,78653
78728,Crash Service,30.439927,-97.697052,78727
78701,Crash Urgent,30.22065,-97.765327,78745
78729,Crash Urgent,30.486698,-97.804201,78717
78712,Traffic Hazard,30.266965,-97.757094,78703
78712,Crash Urgent,30.298901,-97.740556,78705
78712,Traffic Hazard,30.268873,-97.742125,78701
78745,Crash Urgent,30.201159,-97.807144,78745
78751,zSTALLED VEHICLE,30.32552,-97.675584,78752
78745,Crash Urgent,30.199964,-97.807338,78745
78722,Crash Urgent,30.282669,-97.678662,78721
78751,Crash Urgent,30.316474,-97.707966,78751
78741,Crash Service,30.224032,-97.701164,78741
78712,Traffic Hazard,30.267119,-97.743171,78701
78752,Crash Urgent,30.369986,-97.680689,78753
78712,Crash Service,30.233746,-97.731792,78741
78733,COLLISION WITH INJURY,30.341244,-97.862952,78733
78729,Crash Service,30.447344,-97.769596,78729
78701,Traffic Hazard,30.243652,-97.78236,78704
78703,TRFC HAZD/ DEBRIS,30.312983,-97.851884,78733
78741,Crash Urgent,30.202396,-97.779123,78745
78741,Traffic Hazard,30.222557,-97.69783,78741
78757,zSTALLED VEHICLE,30.381369,-97.774172,78750
78728,COLLISION WITH INJURY,30.444124,-97.683807,78728
78741,Crash Service,30.224023,-97.792214,78745
78712,Crash Service,30.247485,-97.750448,78704
78701,Crash Urgent,30.229774,-97.726495,78741
78741,Traffic Hazard,30.224492,-97.791753,78745
78730,zSTALLED VEHICLE,30.382539,-97.816279,78730
78712,Traffic Hazard,30.27733,-97.702487,78702
78712,Crash Urgent,30.290065,-97.741325,78705
78751,Crash Service,30.33358,-97.668248,78754
78645,LOOSE LIVESTOCK,30.577598,-97.960014,78641
78751,Traffic Hazard,30.338855,-97.699555,78753
78752,Crash Urgent,30.368113,-97.681891,78753
78752,COLLISN/ LVNG SCN,30.34344,-97.662045,78754
78757,Crash Urgent,30.36887,-97.709829,78758
78712,Traffic Hazard,30.2647,-97.765086,78704
78751,Crash Urgent,30.340769,-97.701841,78753
78756,Crash Urgent,30.361349,-97.707634,78758
78741,Traffic Hazard,30.220713,-97.687698,78741
78723,Traffic Hazard,30.335865,-97.603158,78724
78701,Crash Service,30.232365,-97.794242,78745
78751,Crash Service,30.357647,-97.700108,78753
78748,Crash Urgent,30.164135,-97.795104,78748
78747,COLLISION,30.030523,-97.674465,78644
78701,Traffic Hazard,30.22832,-97.768315,78704
78701,Crash Urgent,30.222861,-97.722122,78741
78729,Traffic Hazard,30.447985,-97.79006,78729
78751,Traffic Hazard,30.338855,-97.699555,78753
78701,Crash Service,30.232462,-97.758461,78704
78712,Crash Urgent,30.305197,-97.743049,78705
78726,TRFC HAZD/ DEBRIS,30.519903,-97.897671,78641
78741,Traffic Hazard,30.193076,-97.778818,78745
78712,Crash Service,30.278817,-97.725075,78702
78701,Crash Service,30.222696,-97.775565,78745
78722,Crash Urgent,30.261221,-97.698335,78702
78741,TRFC HAZD/ DEBRIS,30.1393,-97.680841,78719
78728,Traffic Hazard,30.42073,-97.704266,78727
78748,Crash Urgent,30.155873,-97.790607,78747
78712,Traffic Hazard,30.281981,-97.742799,78701
78721,COLLISION/PRIVATE PROPERTY,30.298567,-97.623247,78724
78724,LOOSE LIVESTOCK,30.278432,-97.47565,78621
78741,Crash Urgent,30.193213,-97.738882,78744
78712,Traffic Hazard,30.260873,-97.758521,78704
78703,Traffic Hazard,30.288458,-97.834521,78746
78701,Crash Urgent,30.223295,-97.764687,78745
78728,TRFC HAZD/ DEBRIS,30.434973,-97.677193,78728
78701,Traffic Hazard,30.229886,-97.787801,78704
78701,Crash Service,30.238033,-97.788406,78704
78701,Crash Urgent,30.220749,-97.760103,78745
78701,Traffic Hazard,30.230054,-97.788663,78745
78701,Crash Urgent,30.223716,-97.764934,78704
78712,Traffic Hazard,30.280806,-97.745513,78701
78712,Traffic Hazard,30.236766,-97.749088,78704
78754,COLLISION,30.342818,-97.557255,78653
78757,Crash Service,30.388222,-97.756998,78759
78722,Crash Service,30.2648,-97.689561,78721
78741,Crash Urgent,30.18658,-97.773644,78745
78742,COLLISION,30.172391,-97.629441,78617
78741,Crash Urgent,30.202526,-97.771242,78745
78752,Traffic Hazard,30.36853,-97.613107,78653
78728,COLLISN/ LVNG SCN,30.413722,-97.6528,78660
78712,Crash Service,30.23541,-97.727326,78741
78729,Traffic Hazard,30.472285,-97.798708,78613
78729,Traffic Hazard,30.452959,-97.791991,78750
78745,Crash Service,30.214635,-97.796075,78745
78756,zSTALLED VEHICLE,30.350126,-97.796845,78730
78712,TRFC HAZD/ DEBRIS,30.279163,-97.789862,78746
78712,Crash Urgent,30.286254,-97.706374,78723
78701,Traffic Hazard,30.235273,-97.763951,78704
78712,Crash Urgent,30.248791,-97.735603,78704
78728,Crash Service,30.412459,-97.677784,78753
78756,Crash Urgent,30.360925,-97.716629,78758
78726,TRFC HAZD/ DEBRIS,30.494613,-97.924579,78645
78701,Traffic Hazard,30.246924,-97.777183,78704
78730,Traffic Hazard,30.388385,-97.825284,78750
78712,Crash Urgent,30.268216,-97.777135,78746
78712,Traffic Hazard,30.299921,-97.716618,78751
78701,Crash Urgent,30.231659,-97.717471,78741
78751,Crash Urgent,30.355501,-97.702682,78753
78712,Crash Service,30.31353,-97.732472,78751
78701,Crash Urgent,30.231656,-97.736004,78741
78741,Traffic Hazard,30.204945,-97.774792,78745
78701,Crash Urgent,30.222475,-97.764163,78745
78756,Traffic Hazard,30.335226,-97.733003,78757
78701,Crash Urgent,30.22965,-97.760208,78704
78751,Crash Service,30.345421,-97.689273,78753
78701,Crash Urgent,30.253911,-97.712332,78702
78701,Crash Urgent,30.253911,-97.712332,78702
78751,Crash Service,30.313723,-97.657892,78724
78701,Traffic Hazard,30.231987,-97.800544,78745
78742,TRFC HAZD/ DEBRIS,30.262375,-97.598564,78724
78722,Crash Service,30.256485,-97.693017,78721
78728,COLLISION,30.421375,-97.619236,78660
78729,Traffic Hazard,30.477662,-97.762424,78717
78728,VEHICLE FIRE,30.434719,-97.677699,78728
78745,zSTALLED VEHICLE,30.183876,-97.792672,78748
78712,Traffic Hazard,30.259758,-97.749276,78704
78712,Traffic Hazard,30.260833,-97.723056,78702
78645,TRFC HAZD/ DEBRIS,30.592766,-97.982204,78641
78756,Traffic Hazard,30.335754,-97.734091,78757
78728,zSTALLED VEHICLE,30.422237,-97.707605,78727
78712,Crash Service,30.278054,-97.730684,78701
78729,Traffic Hazard,30.476837,-97.764986,78717
78712,Crash Service,30.294313,-97.742286,78705
78724,COLLISN/ LVNG SCN,30.358783,-97.431104,78621
78734,COLLISION,30.295587,-98.0146,78738
78734,COLLISION WITH INJURY,30.295532,-98.014854,78738
78734,COLLISION WITH INJURY,30.295587,-98.0146,78738
78751,Crash Service,30.339949,-97.68874,78753
78756,Traffic Hazard,30.341316,-97.771031,78731
78701,Traffic Hazard,30.228609,-97.726953,78741
78712,Traffic Hazard,30.270843,-97.734293,78701
78754,COLLISION,30.337669,-97.558516,78653
78741,Crash Urgent,30.195132,-97.702055,78744
78754,Traffic Hazard,30.343845,-97.580292,78653
78723,Crash Urgent,30.32999,-97.630441,78724
78741,Crash Urgent,30.183945,-97.775105,78745
78754,LOOSE LIVESTOCK,30.356707,-97.535009,78653
78752,Crash Service,30.362215,-97.697508,78758
78751,Traffic Hazard,30.341508,-97.691995,78753
78701,Crash Urgent,30.229287,-97.743699,78741
78742,TRFC HAZD/ DEBRIS,30.256997,-97.611818,78725
78728,BLOCKED DRIV/ HWY,30.44905,-97.693238,78728
78754,TRFC HAZD/ DEBRIS,30.369092,-97.531772,78653
78728,COLLISION,30.474311,-97.683678,78728
78701,Crash Service,30.233092,-97.765329,78704
78745,Traffic Hazard,30.224044,-97.800674,78745
78741,Crash Service,30.179665,-97.746907,78744
78757,Crash Service,30.398734,-97.746453,78759
78747,LOOSE LIVESTOCK,30.061541,-97.737764,78610
78726,zSTALLED VEHICLE,30.402178,-97.852451,78726
78723,TRFC HAZD/ DEBRIS,30.317721,-97.610888,78724
78728,Crash Service,30.418295,-97.700912,78758
78741,Crash Service,30.193933,-97.738437,78744
78729,Crash Urgent,30.475251,-97.811128,78613
78728,Traffic Hazard,30.413218,-97.690618,78758
78712,Traffic Hazard,30.260915,-97.713716,78702
78701,Traffic Hazard,30.235985,-97.784399,78704
78712,Crash Urgent,30.269693,-97.692895,78721
78757,Crash Urgent,30.391133,-97.705483,78758
78757,Crash Urgent,30.366076,-97.738036,78757
78712,Crash Service,30.283691,-97.752176,78705
78712,Crash Urgent,30.30485,-97.715916,78751
78741,Crash Service,30.190538,-97.769877,78744
78701,Crash Urgent,30.214385,-97.752796,78745
78728,TRFC HAZD/ DEBRIS,30.393159,-97.628016,78660
78742,Traffic Hazard,30.221882,-97.676218,78719
78756,Traffic Hazard,30.355115,-97.756648,78731
78742,COLLISION,30.187698,-97.627179,78617
78756,Traffic Hazard,30.359082,-97.716361,78757
78728,COLLISION,30.435352,-97.679044,78728
78754,LOOSE LIVESTOCK,30.35727,-97.561341,78653
78754,COLLISION,30.344197,-97.554622,78653
78722,Crash Urgent,30.285733,-97.665952,78721
78728,COLLISION WITH INJURY,30.456127,-97.602349,78660
78742,LOOSE LIVESTOCK,30.152874,-97.670531,78719
78712,Traffic Hazard,30.269385,-97.776786,78746
78712,Traffic Hazard,30.27012,-97.775245,78746
78724,COLLISION,30.228734,-97.515659,78653
78748,Traffic Hazard,30.178533,-97.796579,78748
78729,Crash Urgent,30.453437,-97.80866,78750
78721,Crash Urgent,30.298567,-97.623247,78724
78712,Traffic Hazard,30.284798,-97.747266,78705
78748,Traffic Hazard,30.125934,-97.801461,78747
78757,Crash Service,30.386342,-97.705479,78758
78752,COLLISION,30.348328,-97.594614,78653
78728,Crash Urgent,30.446135,-97.708025,78728
78728,TRFC HAZD/ DEBRIS,30.45804,-97.677339,78728
78754,COLLISION,30.346686,-97.540315,78653
78749,Traffic Hazard,30.216369,-97.893213,78749
78751,Traffic Hazard,30.332954,-97.704531,78752
78729,Traffic Hazard,30.43297,-97.766714,78727
78712,Traffic Hazard,30.269898,-97.706381,78702
78728,Crash Urgent,30.426806,-97.698915,78727
78741,Crash Urgent,30.205573,-97.716601,78744
78712,Traffic Hazard,30.251341,-97.76219,78704
78754,Crash Urgent,30.342875,-97.593116,78653
78729,Crash Urgent,30.48005,-97.801956,78717
78721,Traffic Hazard,30.250844,-97.685025,78721
78748,Crash Urgent,30.141549,-97.798877,78748
78749,Traffic Hazard,30.223583,-97.833793,78749
78734,VEHICLE FIRE,30.350429,-98.06233,78669
78748,TRFC HAZD/ DEBRIS,30.140636,-97.828529,78652
78733,COLLISION,30.356624,-97.959172,78734
78729,Crash Urgent,30.498937,-97.776186,78717
78745,Crash Urgent,30.19883,-97.80809,78745
78729,Traffic Hazard,30.473201,-97.798261,78717
78712,Crash Urgent,30.297743,-97.747772,78705
78730,COLLISION,30.366573,-97.895834,78732
78748,zSTALLED VEHICLE,30.173724,-97.823807,78748
78751,Traffic Hazard,30.320958,-97.712973,78752
78757,zSTALLED VEHICLE,30.357452,-97.792764,78730
78757,zSTALLED VEHICLE,30.385245,-97.723686,78758
78751,Traffic Hazard,30.328628,-97.719878,78752
78748,Traffic Hazard,30.185633,-97.812825,78745
78728,Traffic Hazard,30.406594,-97.723661,78758
78712,Crash Service,30.288521,-97.70698,78723
78701,Crash Urgent,30.248834,-97.69078,78725
78756,Traffic Hazard,30.336927,-97.739462,78757
78712,Crash Urgent,30.272761,-97.732465,78701
78712,Traffic Hazard,30.268641,-97.741096,78701
78712,Crash Urgent,30.288876,-97.729727,78705
78728,TRFC HAZD/ DEBRIS,30.456161,-97.665638,78660
78712,Traffic Hazard,30.249336,-97.755021,78704
78712,Crash Urgent,30.270257,-97.747003,78701
78748,TRFC HAZD/ DEBRIS,30.140386,-97.725553,78747
78722,Traffic Hazard,30.284086,-97.694122,78721
78748,Traffic Hazard,30.174015,-97.811503,78748
78752,Traffic Hazard,30.363171,-97.697003,78758
78729,Traffic Hazard,30.420292,-97.746939,78727
78712,Crash Service,30.279806,-97.721237,78702
78745,Crash Urgent,30.197113,-97.788066,78745
78701,TRFC HAZD/ DEBRIS,30.274368,-97.812249,78746
78701,Crash Service,30.229255,-97.759414,78704
78733,COLLISION,30.342086,-97.967774,78734
78745,Traffic Hazard,30.183876,-97.792672,78748
78751,Crash Service,30.30596,-97.678832,78723
78701,Crash Urgent,30.228112,-97.779121,78704
78712,Crash Service,30.288267,-97.729068,78705
78728,COLLISION,30.427167,-97.676432,78728
78728,COLLISION,30.426793,-97.676683,78727
78726,Crash Service,30.403691,-97.854068,78726
78749,zSTALLED VEHICLE,30.234512,-97.863269,78749
78751,Crash Urgent,30.339418,-97.700089,78753
78701,Crash Service,30.241352,-97.757993,78704
78751,Crash Service,30.324253,-97.715785,78752
78752,Crash Urgent,30.394005,-97.680983,78753
78728,COLLISION WITH INJURY,30.446195,-97.687307,78728
78756,Crash Service,30.325852,-97.739613,78756
78712,Traffic Hazard,30.283661,-97.704689,78723
78741,Traffic Hazard,30.180945,-97.750247,78744
78742,TRFC HAZD/ DEBRIS,30.187126,-97.615896,78617
78741,Traffic Hazard,30.197273,-97.764472,78744
78712,Traffic Hazard,30.293304,-97.741771,78705
78741,Crash Urgent,30.208812,-97.744404,78744
78712,Traffic Hazard,30.289248,-97.743734,78705
78703,Traffic Hazard,30.250874,-97.8065,78746
78729,zSTALLED VEHICLE,30.448649,-97.790937,78750
78722,Crash Service,30.253104,-97.692464,78721
78754,LOOSE LIVESTOCK,30.353433,-97.532907,78653
78734,COLLISION,30.340353,-98.138147,78620
78712,Crash Urgent,30.306634,-97.74194,78751
78745,Traffic Hazard,30.183876,-97.792672,78748
78749,Traffic Hazard,30.183523,-97.849809,78748
78703,COLLISION,30.297837,-97.827827,78746
78745,Crash Urgent,30.177654,-97.769817,78744
78725,LOOSE LIVESTOCK,30.221668,-97.489254,78621
78701,Traffic Hazard,30.227844,-97.778419,78704
78756,Crash Urgent,30.352413,-97.748883,78731
78749,Traffic Hazard,30.183523,-97.849809,78748
78756,Crash Service,30.33855,-97.718292,78752
78712,Crash Urgent,30.292184,-97.721462,78705
78751,Crash Urgent,30.321832,-97.705255,78723
78725,TRFC HAZD/ DEBRIS,30.176653,-97.530038,78612
78751,Crash Urgent,30.319297,-97.708907,78751
78701,Crash Service,30.227179,-97.761626,78704
78741,Traffic Hazard,30.199021,-97.764203,78745
78745,Traffic Hazard,30.2112,-97.824827,78745
78745,Traffic Hazard,30.201761,-97.818705,78745
78726,COLLISION,30.511144,-97.911684,78641
78741,Crash Service,30.190894,-97.771743,78745
78712,Traffic Hazard,30.254145,-97.767042,78704
78728,TRFC HAZD/ DEBRIS,30.450753,-97.661909,78660
78701,COLLISION,30.277299,-97.802003,78746
78729,Crash Service,30.437571,-97.75807,78727
78712,Crash Urgent,30.272014,-97.733911,78701
78728,zSTALLED VEHICLE,30.419978,-97.703582,78758
78756,Crash Service,30.339945,-97.799064,78746
78703,COLLISION,30.302981,-97.839945,78746
78728,COLLISN/ LVNG SCN,30.436262,-97.685581,78728
78712,Traffic Hazard,30.295096,-97.720016,78751
78712,Crash Urgent,30.250074,-97.739548,78704
78730,Crash Urgent,30.392085,-97.835189,78730
78752,Crash Urgent,30.377253,-97.696652,78758
78733,TRFC HAZD/ DEBRIS,30.317126,-97.989504,78738
78741,TRFC HAZD/ DEBRIS,30.181571,-97.720339,78744
78712,Traffic Hazard,30.278634,-97.750704,78701
78712,Traffic Hazard,30.317459,-97.746074,78756
78712,Traffic Hazard,30.27943,-97.729354,78722
78756,Traffic Hazard,30.353324,-97.747716,78731
78758,Traffic Hazard,30.397431,-97.690828,78758
78712,Crash Urgent,30.283958,-97.696196,78723
78729,Traffic Hazard,30.471264,-97.786529,78729
78712,zSTALLED VEHICLE,30.247844,-97.734859,78741
78712,Traffic Hazard,30.247844,-97.734859,78741
78712,Crash Urgent,30.303223,-97.714759,78751
78748,Traffic Hazard,30.176586,-97.833995,78748
78701,zSTALLED VEHICLE,30.213856,-97.769604,78745
78742,COLLISION,30.178272,-97.615167,78617
78712,Crash Service,30.271933,-97.735182,78701
78712,Crash Service,30.26712,-97.735788,78701
78757,zSTALLED VEHICLE,30.392342,-97.708282,78758
78730,COLLISION,30.343544,-97.849036,78733
78741,Traffic Hazard,30.216175,-97.741621,78744
78729,Crash Urgent,30.48005,-97.801956,78717
78701,Traffic Hazard,30.226593,-97.780173,78745
78757,Crash Urgent,30.364319,-97.714591,78758
78749,TRFC HAZD/ DEBRIS,30.234479,-97.910901,78737
78729,Crash Service,30.401489,-97.745349,78759
78712,Crash Urgent,30.30959,-97.710448,78751
78749,Crash Urgent,30.224101,-97.870982,78749
78749,Traffic Hazard,30.234061,-97.864779,78749
78752,Crash Service,30.366844,-97.684828,78753
78712,zSTALLED VEHICLE,30.247844,-97.734859,78741
78756,Traffic Hazard,30.362794,-97.743407,78757
78712,Crash Service,30.278634,-97.750704,78701
78752,Crash Service,30.371242,-97.692353,78753
78728,Traffic Hazard,30.415871,-97.705637,78758
78741,Crash Service,30.205657,-97.716777,78744
78712,Crash Urgent,30.256632,-97.736957,78702
78742,Traffic Hazard,30.236716,-97.686061,78742
78712,Traffic Hazard,30.29498,-97.719775,78751
78712,Traffic Hazard,30.284994,-97.762348,78703
78754,COLLISION,30.354046,-97.522192,78653
78752,Crash Service,30.358813,-97.688283,78753
78742,COLLISION/PRIVATE PROPERTY,30.178468,-97.615003,78617
78742,LOOSE LIVESTOCK,30.151928,-97.665603,78617
78712,Traffic Hazard,30.245145,-97.751304,78704
78730,TRFC HAZD/ DEBRIS,30.395453,-97.91392,78734
78754,COLLISION,30.345407,-97.574634,78653
78728,COLLISION,30.46065,-97.694703,78728
78754,COLLISN/ LVNG SCN,30.369572,-97.58263,78653
78712,Crash Urgent,30.292674,-97.733606,78705
78728,Traffic Hazard,30.413218,-97.690618,78758
78712,Crash Service,30.276862,-97.700329,78721
78712,Crash Urgent,30.292674,-97.733606,78705
78723,Crash Urgent,30.331557,-97.623139,78754
78748,LOOSE LIVESTOCK,30.085968,-97.767703,78610
78757,zSTALLED VEHICLE,30.397642,-97.745753,78759
78728,Traffic Hazard,30.408262,-97.696992,78758
78712,Crash Urgent,30.303519,-97.75828,78703
78751,Crash Service,30.327082,-97.698858,78752
78751,Traffic Hazard,30.300926,-97.690271,78723
78712,Crash Service,30.2668,-97.741819,78701
78712,Crash Service,30.258638,-97.748426,78704
78742,COLLISION,30.256104,-97.554585,78653
78712,Crash Service,30.276696,-97.770831,78703
78756,Traffic Hazard,30.324362,-97.749896,78731
78728,Crash Service,30.433155,-97.655541,78660
78729,Traffic Hazard,30.431709,-97.744082,78727
78739,TRFC HAZD/ DEBRIS,30.21991,-97.959169,78737
78742,TRFC HAZD/ DEBRIS,30.140979,-97.663837,78617
78729,zSTALLED VEHICLE,30.473939,-97.779983,78717
78741,TRFC HAZD/ DEBRIS,30.164126,-97.725176,78744
78712,Traffic Hazard,30.29498,-97.719775,78751
78751,Crash Service,30.340975,-97.70263,78752
78748,COLLISION,30.113683,-97.748636,78747
78701,Traffic Hazard,30.21911,-97.75595,78704
78729,COLLISION,30.449348,-97.725747,78729
78754,LOOSE LIVESTOCK,30.349292,-97.538573,78653
78712,Crash Urgent,30.292674,-97.733606,78705
78748,Crash Service,30.173662,-97.822688,78748
78701,Crash Service,30.212792,-97.752836,78744
78701,Crash Service,30.242172,-97.801055,78704
78712,Crash Urgent,30.244434,-97.751562,78704
78712,Traffic Hazard,30.294758,-97.719382,78722
78752,Traffic Hazard,30.365155,-97.650675,78754
78756,Crash Service,30.358959,-97.736874,78757
78701,Crash Service,30.212069,-97.730231,78744
