Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address,Funding
410, GROVE BLVD / RIVERSIDE DR,TURNED_ON,08/09/2017,Spectra Enhanced,LOC16-002690,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,2001, GROVE BLVD,,5800, RIVERSIDE DR,,5161393,11/19/2018 09:15:00 PM +0000,"(30.2270241, -97.7079239)",ONLINE,03/04/2018 03:30:00 PM +0000,-97.7079239,30.2270241,,http://162.89.13.145/CCTVImages/CCTV410.jpg,1/4 Cent
411, RIVERSIDE DR / WICKERSHAM LN,TURNED_ON,08/09/2017,Spectra Enhanced,LOC16-001930,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4400, RIVERSIDE DR,,1401, WICKERSHAM LN,,5160049,11/19/2018 09:15:00 PM +0000,"(30.2323837, -97.7204056)",ONLINE,03/04/2018 03:30:00 PM +0000,-97.7204056,30.2323837,,http://162.89.13.145/CCTVImages/CCTV411.jpg,1/4 Cent
412, RIVERSIDE DR / SOUTH LAKESHORE BLVD,TURNED_ON,06/26/2018,Spectra Enhanced,LOC16-001900,,SOUTHWEST,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,1652, RIVERSIDE DR,,1700, SOUTH LAKESHORE BLVD,,5158907,11/19/2018 09:15:00 PM +0000,"(30.2448444, -97.7303467)",OFFLINE,10/16/2018 08:30:00 AM +0000,-97.7303467,30.2448444,,http://162.89.13.145/CCTVImages/CCTV412.jpg,None Identified
421, MC KINNEY FALLS PKWY / WILLIAM CANNON DR,DESIRED,,,LOC16-003835,,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,6926, MC KINNEY FALLS PKWY,,7000, WILLIAM CANNON DR,,5159643,11/19/2018 09:15:00 PM +0000,"(30.1632175, -97.7258301)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7258301,30.1632175,,http://162.89.13.145/CCTVImages/CCTV421.jpg,None Identified
425, WILLIAM CANNON DR / BECKETT RD,TURNED_ON,03/17/2018,Advidia,LOC16-002125,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,5400, WILLIAM CANNON DR,,6807, BECKETT RD,,5145695,11/19/2018 09:15:00 PM +0000,"(30.2249718, -97.8549728)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8549728,30.2249718,,http://162.89.13.145/CCTVImages/CCTV425.jpg,None Identified
426, WILLIAM CANNON DR / BRUSH COUNTRY RD,TURNED_ON,03/16/2018,Advidia,LOC16-002130,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4600, WILLIAM CANNON DR,,6701, BRUSH COUNTRY RD,,5146898,11/19/2018 09:15:00 PM +0000,"(30.2233868, -97.8416977)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8416977,30.2233868,,http://162.89.13.145/CCTVImages/CCTV426.jpg,None Identified
431, SLAUGHTER LN / SENDERA MESA DR,TURNED_ON,05/24/2018,Advidia,LOC16-003160,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4500, SLAUGHTER LN,,9201, SENDERA MESA DR,,5145092,11/19/2018 09:15:00 PM +0000,"(30.1987305, -97.8627777)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8627777,30.1987305,,http://162.89.13.145/CCTVImages/CCTV431.jpg,None Identified
435, CONGRESS AVE / ANNIE ST,TURNED_ON,02/28/2018,Advidia,LOC16-000870,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1700, CONGRESS AVE,,101, ANNIE ST,,5155801,11/19/2018 09:15:00 PM +0000,"(30.2460938, -97.7509689)",ONLINE,10/17/2018 08:30:00 AM +0000,-97.7509689,30.2460938,,http://162.89.13.145/CCTVImages/CCTV435.jpg,1/4 Cent
434, 1ST ST / ANNIE ST,TURNED_ON,02/02/2018,Advidia,LOC16-000985,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1600, 1ST ST,,601, ANNIE ST,,5155185,12/12/2018 09:45:00 AM +0000,"(30.247448, -97.7558212)",ONLINE,12/12/2018 09:35:00 AM +0000,-97.7558212,30.247448,,http://162.89.13.145/CCTVImages/CCTV434.jpg,1/4 Cent
416, PARMER LN / MC CALLEN PASS,TURNED_ON,02/05/2018,Advidia,LOC16-003655,,NORTHEAST,7,AUSTIN FULL PURPOSE,ROADWAY,,,101, PARMER LN,,13013, MC CALLEN PASS,,5165394,01/01/2019 09:47:00 AM +0000,"(30.4052601, -97.6639328)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6639328,30.4052601,,http://162.89.13.145/CCTVImages/CCTV416.jpg,1/4 Cent
423, WILLIAM CANNON DR / STONLEIGH PL,TURNED_ON,03/17/2018,Advidia,LOC16-002045,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,2300, WILLIAM CANNON DR,,6501, STONLEIGH PL,,5154994,02/23/2019 09:45:00 AM +0000,"(30.1864319, -97.7588806)",ONLINE,02/23/2019 09:35:00 AM +0000,-97.7588806,30.1864319,,http://162.89.13.145/CCTVImages/CCTV423.jpg,None Identified
417, AMHERST DR / PARMER LN,TURNED_ON,02/13/2018,Advidia,LOC16-004860,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,12416, AMHERST DR,,3900, PARMER LN,,5160219,04/08/2019 08:45:00 AM +0000,"(30.4247303, -97.713562)",OFFLINE,04/08/2019 08:35:00 AM +0000,-97.713562,30.4247303,,http://162.89.13.145/CCTVImages/CCTV417.jpg,1/4 Cent
436, 1ST ST / LIVE OAK ST,TURNED_ON,02/02/2018,Advidia,LOC16-000725,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,2000, 1ST ST,,601, LIVE OAK ST,,5154953,11/19/2018 09:15:00 PM +0000,"(30.2444649, -97.7576752)",ONLINE,02/03/2018 03:30:00 PM +0000,-97.7576752,30.2444649,,http://162.89.13.145/CCTVImages/CCTV436.jpg,1/4 Cent
437, CONGRESS AVE / LELAND ST (St. Edwards),TURNED_ON,06/07/2018,Advidia,LOC16-007175,St. Edwards,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,2000, CONGRESS AVE,,100, LELAND ST,,5155677,11/19/2018 09:15:00 PM +0000,"(30.243446, -97.751915)",ONLINE,10/17/2018 08:30:00 AM +0000,-97.751915,30.243446,,http://162.89.13.145/CCTVImages/CCTV437.jpg,1/4 Cent
439, CONGRESS AVE / ALPINE RD,DESIRED,,,LOC16-006045,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3600, CONGRESS AVE,,100, ALPINE RD,,,11/19/2018 09:15:00 PM +0000,"(30.2271775, -97.7616501)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7616501,30.2271775,,http://162.89.13.145/CCTVImages/CCTV439.jpg,1/4 Cent
440, 1ST ST / SOUTH CENTER ST,TURNED_ON,02/28/2018,Advidia,LOC16-004870,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3616, 1ST ST,,601, SOUTH CENTER ST,,5157958,11/19/2018 09:15:00 PM +0000,"(30.22942948, -97.7676616)",ONLINE,03/01/2018 03:30:00 PM +0000,-97.7676616,30.22942948,,http://162.89.13.145/CCTVImages/CCTV440.jpg,1/4 Cent
441, CONGRESS AVE / ST ELMO RD,TURNED_ON,02/01/2018,Advidia,LOC16-001990,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4228, CONGRESS AVE,,101, ST ELMO RD,,5153835,11/19/2018 09:15:00 PM +0000,"(30.2182045, -97.7668762)",ONLINE,02/02/2018 03:30:00 PM +0000,-97.7668762,30.2182045,,http://162.89.13.145/CCTVImages/CCTV441.jpg,1/4 Cent
442, 1ST ST / EMERALD WOOD DR,TURNED_ON,03/13/2018,Advidia,LOC16-004510,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4900, 1ST ST,,601, EMERALD WOOD DR,,5152507,11/19/2018 09:15:00 PM +0000,"(30.2128639, -97.778511)",ONLINE,03/14/2018 01:30:00 PM +0000,-97.778511,30.2128639,,http://162.89.13.145/CCTVImages/CCTV442.jpg,1/4 Cent
443, CONGRESS AVE / STASSNEY LN,TURNED_ON,05/15/2017,Sarix,LOC16-002005,,SOUTHWEST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,5536, CONGRESS AVE,,100, STASSNEY LN,,5152923,11/19/2018 09:15:00 PM +0000,"(30.204942, -97.77479)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.77479,30.204942,,http://162.89.13.145/CCTVImages/CCTV443.jpg,1/4 Cent
449, AIRPORT BLVD / GUADALUPE ST,DESIRED,,,LOC16-000065,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,6800, AIRPORT BLVD,,6800, GUADALUPE ST,,5160128,11/19/2018 09:15:00 PM +0000,"(30.3339596, -97.7169266)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7169266,30.3339596,,http://162.89.13.145/CCTVImages/CCTV449.jpg,None Identified
451, AIRPORT BLVD / 53RD HALF ST,DESIRED,,,LOC16-000850,,NORTHEAST,"4,9",AUSTIN FULL PURPOSE,ROADWAY,,,5300, AIRPORT BLVD,,800, 53RD HALF ST,,5160439,11/19/2018 09:15:00 PM +0000,"(30.3150253, -97.7146301)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7146301,30.3150253,,http://162.89.13.145/CCTVImages/CCTV451.jpg,None Identified
452, AIRPORT BLVD / ZACH SCOTT ST,TURNED_ON,07/18/2018,Spectra Enhanced,LOC16-004785,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,4100, AIRPORT BLVD,,1824, ZACH SCOTT ST,,5161201,11/19/2018 09:15:00 PM +0000,"(30.2941189, -97.7078781)",ONLINE,10/29/2018 08:30:00 AM +0000,-97.7078781,30.2941189,,http://162.89.13.145/CCTVImages/CCTV452.jpg,None Identified
453, AIRPORT BLVD / 38TH HALF ST,DESIRED,,,LOC16-000825,,NORTHEAST,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,3801, AIRPORT BLVD,,1814, 38TH HALF ST,,5161289,11/19/2018 09:15:00 PM +0000,"(30.2891846, -97.7072449)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7072449,30.2891846,,http://162.89.13.145/CCTVImages/CCTV453.jpg,None Identified
455, AIRPORT BLVD / 12TH ST,DESIRED,,,LOC16-000810,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1200, AIRPORT BLVD,,3250, 12TH ST,,5162046,11/19/2018 09:15:00 PM +0000,"(30.2768612, -97.7003326)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7003326,30.2768612,,http://162.89.13.145/CCTVImages/CCTV455.jpg,None Identified
456, AIRPORT BLVD / BOLM RD,TURNED_ON,06/07/2017,Spectra Enhanced,LOC16-000790,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1000, AIRPORT BLVD,,5000, BOLM RD,,5162808,11/19/2018 09:15:00 PM +0000,"(30.2600937, -97.6938629)",ONLINE,10/27/2018 08:30:00 AM +0000,-97.6938629,30.2600937,,http://162.89.13.145/CCTVImages/CCTV456.jpg,1/4 Cent
446, BRAKER LN / PARKFIELD DR,TURNED_ON,03/15/2018,Advidia,LOC16-002515,,NORTHWEST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,1400, BRAKER LN,,11200, PARKFIELD DR,,5162233,01/01/2019 09:47:00 AM +0000,"(30.3861217, -97.6957474)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6957474,30.3861217,,http://162.89.13.145/CCTVImages/CCTV446.jpg,1/4 Cent
450, AIRPORT BLVD / KOENIG LN SVRD,TURNED_ON,03/29/2019,Advidia,LOC16-000855,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,5701, AIRPORT BLVD,,733, KOENIG LN SVRD,,5160656,03/30/2019 08:45:00 AM +0000,"(30.31991, -97.7125473)",ONLINE,03/30/2019 08:35:00 AM +0000,-97.7125473,30.31991,,http://162.89.13.145/CCTVImages/CCTV450.jpg,2016 Bond
438, CONGRESS AVE / LA VISTA ST (St. Edwards),TURNED_ON,02/28/2018,Advidia,LOC16-005105,St. Edwards,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,3000, CONGRESS AVE,,101, LA VISTA ST,,5154891,04/13/2019 08:45:00 AM +0000,"(30.2325363, -97.7584152)",ONLINE,04/13/2019 08:35:00 AM +0000,-97.7584152,30.2325363,,http://162.89.13.145/CCTVImages/CCTV438.jpg,1/4 Cent
461, KOENIG LN / ARROYO SECO ,DESIRED,07/29/2017,,LOC16-004720,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1600, KOENIG LN,,5900, ARROYO SECO ,,5157958,11/19/2018 09:15:00 PM +0000,"(30.33239, -97.73474)",OFFLINE,07/01/2018 08:30:00 AM +0000,-97.73474,30.33239,,http://162.89.13.145/CCTVImages/CCTV461.jpg,None Identified
464, BURNET RD / WHITE HORSE TRL,DESIRED,,,LOC16-000405,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,6314, BURNET RD,,2101, WHITE HORSE TRL,,5157237,11/19/2018 09:15:00 PM +0000,"(30.33848, -97.7392502)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7392502,30.33848,,http://162.89.13.145/CCTVImages/CCTV464.jpg,None Identified
465, BURNET RD / ADAMS AVE,DESIRED,,,LOC16-004710,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,5500, BURNET RD,,5600, ADAMS AVE,,5157168,11/19/2018 09:15:00 PM +0000,"(30.3300705, -97.7398911)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7398911,30.3300705,,http://162.89.13.145/CCTVImages/CCTV465.jpg,None Identified
467, BURNET RD / NORTHCROSS DR,DESIRED,,,LOC16-000450,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,7600, BURNET RD,,7601, NORTHCROSS DR,,5158100,11/19/2018 09:15:00 PM +0000,"(30.3522167, -97.7332458)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7332458,30.3522167,,http://162.89.13.145/CCTVImages/CCTV467.jpg,None Identified
468, BURNET RD / STECK AVE,DESIRED,,,LOC16-000380,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8224, BURNET RD,,2501, STECK AVE,,5158619,11/19/2018 09:15:00 PM +0000,"(30.3618469, -97.7293396)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7293396,30.3618469,,http://162.89.13.145/CCTVImages/CCTV468.jpg,None Identified
469, BURNET RD / RUTLAND DR,DESIRED,,,LOC16-002260,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,10000, BURNET RD,,2401, RUTLAND DR,,5159209,11/19/2018 09:15:00 PM +0000,"(30.3834267, -97.7240753)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7240753,30.3834267,,http://162.89.13.145/CCTVImages/CCTV469.jpg,None Identified
470, BURNET RD / KRAMER LN,DESIRED,,,LOC16-002275,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,10800, BURNET RD,,2625, KRAMER LN,,5159550,11/19/2018 09:15:00 PM +0000,"(30.3952026, -97.7203979)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7203979,30.3952026,,http://162.89.13.145/CCTVImages/CCTV470.jpg,None Identified
471, BURNET RD / GAULT LN,DESIRED,,,LOC16-002245,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,11700, BURNET RD,,2901, GAULT LN,,5160013,11/19/2018 09:15:00 PM +0000,"(30.4049339, -97.7160492)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7160492,30.4049339,,http://162.89.13.145/CCTVImages/CCTV471.jpg,None Identified
472, BURNET RD / ESPERANZA XING,DESIRED,,,LOC16-004290,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,11100, BURNET RD,,2901, ESPERANZA XING,,5159662,11/19/2018 09:15:00 PM +0000,"(30.3983212, -97.7193222)",NO COMMUNICATION,11/18/2017 11:26:00 PM +0000,-97.7193222,30.3983212,,http://162.89.13.145/CCTVImages/CCTV472.jpg,None Identified
459, KOENIG LN / WOODROW AVE,TURNED_ON,06/20/2018,,LOC16-000060,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1400, KOENIG LN,,5900, WOODROW AVE,,5158454,01/01/2019 09:47:00 AM +0000,"(30.3308716, -97.7315903)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7315903,30.3308716,,http://162.89.13.145/CCTVImages/CCTV459.jpg,1/4 Cent
463, MOPAC EXPY / NORTHLAND DR (East),TURNED_ON,02/28/2018,Advidia,LOC16-002170,East,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,5300, MOPAC EXPY,,3000, NORTHLAND DR,,5155147,01/01/2019 09:47:00 AM +0000,"(30.3355293, -97.7537231)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7537231,30.3355293,,http://162.89.13.145/CCTVImages/CCTV463.jpg,1/4 Cent
476, RUNDBERG LN / GEORGIAN DR,TURNED_ON,05/31/2018,Advidia,LOC16-002410,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,100, RUNDBERG LN,,9100, GEORGIAN DR,,5162565,01/01/2019 09:47:00 AM +0000,"(30.3608303, -97.6934052)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6934052,30.3608303,,http://162.89.13.145/CCTVImages/CCTV476.jpg,1/4 Cent
477, RUNDBERG LN / NORTH PLZ,TURNED_ON,06/08/2018,Advidia,LOC16-002345,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,832, RUNDBERG LN,,8800, NORTH PLZ,,5163613,01/01/2019 09:47:00 AM +0000,"(30.3559647, -97.6843338)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.6843338,30.3559647,,http://162.89.13.145/CCTVImages/CCTV477.jpg,1/4 Cent
492, AIRPORT BLVD / LEVANDER LOOP,TURNED_ON,05/30/2017,Spectra Enhanced,LOC16-000865,,NORTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,750, AIRPORT BLVD,,7400, LEVANDER LOOP,,5162956,11/19/2018 09:15:00 PM +0000,"(30.2537231, -97.692543)",ONLINE,10/27/2018 08:30:00 AM +0000,-97.692543,30.2537231,,http://162.89.13.145/CCTVImages/CCTV492.jpg,None Identified
498, MANOR RD / BERKMAN DR,TURNED_ON,05/30/2017,Spectra Enhanced,LOC16-002395,,NORTHEAST,"9,1",AUSTIN FULL PURPOSE,ROADWAY,,,3500, MANOR RD,,3700, BERKMAN DR,,5162218,11/19/2018 09:15:00 PM +0000,"(30.2890873, -97.6985397)",ONLINE,10/27/2018 08:30:00 AM +0000,-97.6985397,30.2890873,,http://162.89.13.145/CCTVImages/CCTV498.jpg,None Identified
504, LAMAR BLVD / MEADOWS DR,TURNED_ON,06/27/2017,Spectra Enhanced,LOC16-002510,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,10508, LAMAR BLVD,,801, MEADOWS DR,,5162805,11/19/2018 09:15:00 PM +0000,"(30.3741302, -97.690773)",OFFLINE,08/12/2018 10:19:00 AM +0000,-97.690773,30.3741302,,http://162.89.13.145/CCTVImages/CCTV504.jpg,None Identified
308, LAMAR BLVD / NORTH LOOP BLVD,TURNED_ON,06/11/2018,Advidia,LOC16-000015,,NORTHEAST,"7,9",AUSTIN FULL PURPOSE,ROADWAY,,,5200, LAMAR BLVD,,801, NORTH LOOP BLVD,,5158745,01/01/2019 09:46:00 AM +0000,"(30.3210888, -97.729393)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.729393,30.3210888,,http://162.89.13.145/CCTVImages/CCTV308.jpg,1/4 Cent
483,FM 2222 RD / DRY CREEK DR,TURNED_ON,07/06/2017,Spectra Enhanced,LOC16-004700,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3600,FM 2222 RD,,3801, DRY CREEK DR,,5153910,01/01/2019 09:47:00 AM +0000,"(30.342556, -97.7629929)",ONLINE,01/01/2019 09:35:00 AM +0000,-97.7629929,30.342556,,http://162.89.13.145/CCTVImages/CCTV483.jpg,1/4 Cent
499, STASSNEY LN / 1ST ST,TURNED_ON,06/26/2017,Sarix,LOC16-001975,,SOUTHWEST,"3,2",AUSTIN FULL PURPOSE,ROADWAY,,,600, STASSNEY LN,,5501, 1ST ST,,5152189,03/01/2019 09:45:00 AM +0000,"(30.2084713, -97.7815247)",ONLINE,03/01/2019 09:35:00 AM +0000,-97.7815247,30.2084713,,http://162.89.13.145/CCTVImages/CCTV499.jpg,None Identified
305, LAMAR BLVD / DENSON DR,TURNED_ON,06/18/2018,Advidia,LOC16-000025,,NORTHEAST,"7,4",AUSTIN FULL PURPOSE,ROADWAY,,,6203, LAMAR BLVD,,701, DENSON DR,,5159402,04/01/2019 09:34:00 PM +0000,"(30.3303776, -97.7235413)",OFFLINE,03/29/2019 08:35:00 AM +0000,-97.7235413,30.3303776,,http://162.89.13.145/CCTVImages/CCTV305.jpg,1/4 Cent
517,3201 BLK S LAMAR BLVD (BROKEN SPOKE),TURNED_ON,07/18/2017,Spectra Enhanced,LOC16-004930,BROKEN SPOKE,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,3201, LAMAR BLVD,,,  ,,,11/19/2018 09:15:00 PM +0000,"(30.2404709, -97.7866669)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.7866669,30.2404709,,http://162.89.13.145/CCTVImages/CCTV517.jpg,None Identified
519, SPRINGDALE RD / 290 HWY SVRD,REMOVED,07/20/2017,,LOC16-004810,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,8108, SPRINGDALE RD,,8700,US 290 HWY SVRD,,5166007,11/19/2018 09:15:00 PM +0000,"(30.3281689, -97.6552582)",NO COMMUNICATION,07/18/2018 08:30:00 AM +0000,-97.6552582,30.3281689,,http://162.89.13.145/CCTVImages/CCTV519.jpg,None Identified
522, MANCHACA RD / BERKELEY AVE,TURNED_ON,07/27/2017,Spectra Enhanced,LOC16-000955,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,6374, MANCHACA RD,,1901, BERKELEY AVE,,5150004,11/19/2018 09:15:00 PM +0000,"(30.20858, -97.8048477)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.8048477,30.20858,,http://162.89.13.145/CCTVImages/CCTV522.jpg,1/4 Cent
523, SPRINGDALE RD / 51ST ST,TURNED_ON,08/03/2017,Spectra Enhanced,LOC16-003185,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,5200, SPRINGDALE RD,,3200, 51ST ST,,5164505,11/19/2018 09:15:00 PM +0000,"(30.2936001, -97.6778107)",ONLINE,06/05/2018 08:30:00 AM +0000,-97.6778107,30.2936001,,http://162.89.13.145/CCTVImages/CCTV523.jpg,1/4 Cent
524, RIVERSIDE DR / TRAVIS HEIGHTS BLVD,TURNED_ON,08/04/2017,Spectra Enhanced,LOC16-001860,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,901, RIVERSIDE DR,,1101, TRAVIS HEIGHTS BLVD,,5157654,11/19/2018 09:15:00 PM +0000,"(30.2498417, -97.7387695)",ONLINE,08/25/2018 08:30:00 AM +0000,-97.7387695,30.2498417,,http://162.89.13.145/CCTVImages/CCTV524.jpg,None Identified
526, 38TH ST / SPEEDWAY ,TURNED_ON,08/15/2017,Spectra Enhanced,LOC16-000285,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100, 38TH ST,,3800, SPEEDWAY ,,5158290,11/19/2018 09:15:00 PM +0000,"(30.3005295, -97.733551)",ONLINE,01/09/2018 03:32:00 AM +0000,-97.733551,30.3005295,,http://162.89.13.145/CCTVImages/CCTV526.jpg,None Identified
527, 15TH ST / WEST AVE,TURNED_ON,08/16/2017,Spectra Enhanced,LOC16-001060,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, 15TH ST,,1500, WEST AVE,,5156240,11/19/2018 09:15:00 PM +0000,"(30.2791462, -97.7472839)",ONLINE,11/16/2018 09:35:00 AM +0000,-97.7472839,30.2791462,,http://162.89.13.145/CCTVImages/CCTV527.jpg,None Identified
528, 15TH ST / LAVACA ST,TURNED_ON,08/16/2017,Spectra Enhanced,LOC16-001085,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,300, 15TH ST,,1500, LAVACA ST,,5157084,11/19/2018 09:15:00 PM +0000,"(30.2776051, -97.7419281)",ONLINE,03/21/2018 01:30:00 PM +0000,-97.7419281,30.2776051,,http://162.89.13.145/CCTVImages/CCTV528.jpg,None Identified
512, SLAUGHTER LN / WEST GATE BLVD,TURNED_ON,09/29/2016,Spectra Enhanced,LOC16-002760,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2812, SLAUGHTER LN,,9801, WEST GATE BLVD,,5147070,02/19/2019 10:56:00 PM +0000,"(30.1792698, -97.841011)",ONLINE,11/07/2018 09:35:00 AM +0000,-97.841011,30.1792698,,http://162.89.13.145/CCTVImages/CCTV512.jpg,None Identified
509, STECK AVE / MOPAC EXPY SVRD,TURNED_ON,03/20/2018,Spectra Enhanced,LOC16-002210,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3451, STECK AVE,,8200, MOPAC EXPY SVRD,,5156695,02/23/2019 09:45:00 AM +0000,"(30.3679314, -97.7419205)",ONLINE,02/23/2019 09:35:00 AM +0000,-97.7419205,30.3679314,,http://162.89.13.145/CCTVImages/CCTV509.jpg,None Identified
521, ALLANDALE RD / NORTHLAND DR,TURNED_ON,07/25/2017,Spectra Enhanced,LOC16-002180,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2609, ALLANDALE RD,,2801, NORTHLAND DR,,5155725,02/26/2019 09:09:00 PM +0000,"(30.3346004, -97.7491684)",OFFLINE,02/26/2019 09:35:00 AM +0000,-97.7491684,30.3346004,,http://162.89.13.145/CCTVImages/CCTV521.jpg,1/4 Cent
514, OLD LAMPASAS TRL / SPICEWOOD SPRINGS RD (SCOTLAND WELL DR),TURNED_ON,03/02/2016,Sarix,LOC16-003670,SCOTLAND WELL DR,NORTHWEST,"10,6",AUSTIN FULL PURPOSE,ROADWAY,,,8800, OLD LAMPASAS TRL,,8043, SPICEWOOD SPRINGS RD,,5150518,03/09/2019 09:45:00 AM +0000,"(30.4225273, -97.7936096)",OFFLINE,03/09/2019 09:35:00 AM +0000,-97.7936096,30.4225273,,http://162.89.13.145/CCTVImages/CCTV514.jpg,None Identified
508, ENFIELD RD / EXPOSITION BLVD,TURNED_ON,09/26/2016,Spectra Enhanced,LOC16-003700,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,2700, ENFIELD RD,,1500, EXPOSITION BLVD,,5152981,03/19/2019 05:26:00 PM +0000,"(30.2905979, -97.7720566)",ONLINE,07/20/2018 08:30:00 AM +0000,-97.7720566,30.2905979,,http://162.89.13.145/CCTVImages/CCTV508.jpg,None Identified
